"table_schema","table_name","column_name","data_type","character_maximum_length","is_nullable","column_default"
lending,product_configuration,finance_type,text,,NO,
lending,product_configuration,version,integer,,NO,"1"
lending,product_configuration,config_json,jsonb,,NO,
lending,product_input_mapping,id,integer,,NO,nextval('lending.product_input_mapping_id_seq'::regclass)
lending,product_input_mapping,input_value,text,,NO,
lending,product_input_mapping,product_map,text,,NO,
lending,product_input_mapping,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
lending,product_input_mapping,updated_at,timestamp with time zone,,YES,
lending,product_input_mapping,deleted_at,timestamp with time zone,,YES,
lending,rejected_disbursal_ss,transaction_id,integer,,YES,
lending,rejected_disbursal_ss,transaction_currency,text,,YES,
lending,rejected_disbursal_ss,other_charges_type,text,,YES,
lending,rejected_disbursal_ss,other_charges_amount,integer,,YES,
lending,rejected_disbursal_ss,dpwfs_miscellaneous_fees_commission,numeric,,YES,
lending,rejected_disbursal_ss,dpwfs_finance_commission,numeric,,YES,
lending,rejected_disbursal_ss,disbursal_date,date,,YES,
lending,rejected_disbursal_ss,settlement_transaction_amount,numeric,,YES,
lending,rejected_disbursal_ss,settlement_dpwfs_miscellaneous_fees_commission,numeric,,YES,
lending,rejected_disbursal_ss,settlement_dpwfs_finance_commission,numeric,,YES,
lending,rejected_disbursal_ss,settlement_date,timestamp with time zone,,YES,
lending,rejected_disbursal_ss,disbursed_amount,numeric,,YES,
lending,rejected_disbursal_ss,invoice_amount,numeric,,YES,
lending,rejected_disbursal_ss,requested_amount,numeric,,YES,
lending,rejected_disbursal_ss,credit_disbursal_application_id,integer,,YES,
lending,rejected_disbursal_ss,credit_limit_id,integer,,YES,
lending,rejected_disbursal_ss,state,text,,YES,
lending,rejected_disbursal_ss,modified_date,date,,YES,
lending,rejected_disbursal_ss,disbursal_application_date,date,,YES,
lending,rejected_disbursal_ss,logistics_finance_type,text,,YES,
lending,rejected_disbursal_ss,finance_product_type,text,,YES,
lending,rejected_disbursal_ss,counter_party_id,integer,,YES,
lending,rejected_disbursal_ss,dpw_processing_fee,numeric,,YES,
lending,rejected_disbursal_ss,processing_fee,numeric,,YES,
lending,rejected_disbursal_ss,sanction_amt_percentage,numeric,,YES,
lending,rejected_disbursal_ss,requested_finance_tenure,integer,,YES,
lending,rejected_disbursal_ss,approved_finance_tenure,integer,,YES,
lending,rejected_disbursal_ss,requested_sanction_amt_percentage,numeric,,YES,
lending,rejected_disbursal_ss,requested_discount_fee_amt,numeric,,YES,
lending,rejected_disbursal_ss,approved_discount_fee_amt,numeric,,YES,
lending,rejected_disbursal_ss,requested_processing_fee_amt,numeric,,YES,
lending,rejected_disbursal_ss,approved_processing_fee_amt,numeric,,YES,
lending,rejected_disbursal_ss,processing_fee_type,USER-DEFINED,,YES,
lending,rejected_disbursal_ss,finance_commission_amt,numeric,,YES,
lending,rejected_disbursal_ss,tranaction_fee_amt_usd,numeric,,YES,
lending,rejected_disbursal_ss,misc_fees_commission_amt,numeric,,YES,
lending,rejected_disbursal_ss,discount_rate_type,text,,YES,
lending,rejected_disbursal_ss,per_month_discount_rate,numeric,,YES,
lending,rejected_disbursal_ss,disbursal_change_finance_commission_amount,numeric,,YES,
lending,rejected_disbursal_ss,actual_finance_tenure,integer,,YES,
lending,rejected_disbursal_ss,actual_discount_fee_amt,numeric,,YES,
lending,rejected_disbursal_ss,actual_processing_fee_amt,numeric,,YES,
lending,rejected_disbursal_ss,actual_overdue_fee,numeric,,YES,
lending,rejected_disbursal_ss,amount_settled_till_now,numeric,,YES,
lending,rejected_disbursal_ss,principal_settled_till_now,numeric,,YES,
lending,rejected_disbursal_ss,interest_settled_till_now,numeric,,YES,
lending,rejected_disbursal_ss,overdue_settled_till_now,numeric,,YES,
lending,rejected_disbursal_ss,transaction_fee_settled_till_now,numeric,,YES,
lending,rejected_disbursal_ss,short_balance_settled_till_now,numeric,,YES,
lending,rejected_disbursal_ss,extra_balance_used_till_now,numeric,,YES,
lending,rejected_disbursal_ss,approval_date,timestamp with time zone,,YES,
lending,rejected_disbursal_ss,settlement_date_from_log,timestamp with time zone,,YES,
lending,rejected_disbursal_ss,updated_approved_due_date,timestamp with time zone,,YES,
lending,rejected_disbursal_ss,disbursement_currency,text,,YES,
lending,rejected_disbursal_ss,final_settlement_dpwfs_finance_commission,numeric,,YES,
lending,rejected_disbursal_ss,final_settlement_dpwfs_miscellaneous_fees_commission,numeric,,YES,
lending,rejected_disbursal_ss,final_finance_tenure,integer,,YES,
lending,rejected_disbursal_ss,final_discount_fee_amt,numeric,,YES,
lending,rejected_disbursal_ss,final_processing_fee_amt,numeric,,YES,
lending,rejected_disbursal_ss,fi_reveue,numeric,,YES,
lending,rejected_disbursal_ss,dpw_finance_commission_amt,numeric,,YES,
lending,rejected_disbursal_ss,dpw_misc_commission,numeric,,YES,
lending,rejected_disbursal_ss,dpw_transaction_commission,numeric,,YES,
lending,rejected_disbursal_ss,weighted_average_discount,numeric,,YES,
lending,rejected_disbursal_ss,weighted_average_processingfee,numeric,,YES,
lending,rejected_disbursal_ss,roa_numerator,numeric,,YES,
lending,rejected_disbursal_ss,roa_denominator,numeric,,YES,
lending,rejected_disbursal_ss,disbursal_status_proper,text,,YES,
lending,rejected_disbursal_ss,cancelled_flag,integer,,YES,
lending,rejected_disbursal_ss,open_flag,integer,,YES,
lending,rejected_disbursal_ss,disbursed_flag,integer,,YES,
lending,rejected_disbursal_ss,account_settle_flag,integer,,YES,
lending,rejected_disbursal_ss,disbursed_notsettle_flag,integer,,YES,
lending,rejected_disbursal_ss,cancelled_amount,numeric,,YES,
lending,rejected_disbursal_ss,open_amount,numeric,,YES,
lending,rejected_disbursal_ss,not_settle_amount,numeric,,YES,
lending,remarks,id,bigint,,NO,nextval('lending.remarks_id_seq'::regclass)
lending,remarks,user_id,text,,NO,
lending,remarks,user_name,text,,NO,'Chandler Bing'::text
lending,remarks,message,text,,NO,
lending,remarks,remark_identification_id,text,,NO,
lending,remarks,remark_type,USER-DEFINED,,NO,
lending,remarks,remark_category,USER-DEFINED,,NO,'INTERNAL'::lending.remark_category
lending,remarks,document_upload_id,text,,YES,
lending,remarks,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
lending,remarks,updated_at,timestamp with time zone,,YES,
lending,remarks,deleted_at,timestamp with time zone,,YES,
lending,remarks,remark_sub_category,text,,NO,'Remarks'::text
lending,remarks,source_reference_id,integer,,YES,
lending,repayments_dataset_ss,finance_id,integer,,YES,
lending,repayments_dataset_ss,transaction_id,integer,,YES,
lending,repayments_dataset_ss,transaction_event,text,,YES,
lending,repayments_dataset_ss,transaction_event_date,timestamp with time zone,,YES,
lending,repayments_dataset_ss,amount_settled,numeric,,YES,
lending,repayments_dataset_ss,principal_settled,numeric,,YES,
lending,repayments_dataset_ss,interest_settled,numeric,,YES,
lending,repayments_dataset_ss,overdue_settled,numeric,,YES,
lending,repayments_dataset_ss,transaction_fee_settled,numeric,,YES,
lending,repayments_dataset_ss,short_balance_settled,numeric,,YES,
lending,repayments_dataset_ss,extra_balance_used,numeric,,YES,
lending,repayments_dataset_ss,overdue_fee_settled,numeric,,YES,
lending,skipflow,id,integer,,NO,nextval('lending.skipflow_id_seq'::regclass)
lending,skipflow,user_role,text,,NO,
lending,skipflow,workflow,USER-DEFINED,,NO,
lending,skipflow,skip_type,text,,NO,
lending,skipflow,skip_param,text,,NO,
lending,skipflow,skip_value,ARRAY,,NO,
lending,skipflow,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
lending,skipflow,updated_at,timestamp with time zone,,YES,
lending,skipflow,deleted_at,timestamp with time zone,,YES,
lending,state_transactions,owner_id,integer,,NO,
lending,state_transactions,owner_type,text,,NO,
lending,state_transactions,user_id,text,,NO,
lending,state_transactions,action,text,,NO,
lending,state_transactions,state,text,,NO,
lending,state_transactions,notes,text,,YES,
lending,state_transactions,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
lending,state_transactions,updated_at,timestamp with time zone,,YES,
lending,state_transactions,deleted_at,timestamp with time zone,,YES,
lending,state_transactions,workflow,character varying,255,YES,
lending,state_transactions,organisation_id,integer,,NO,
lending,third_party_payment_reference_flag,id,integer,,NO,nextval('lending.third_party_payment_reference_flag_id_seq'::regclass)
lending,third_party_payment_reference_flag,reference_id,integer,,NO,
lending,third_party_payment_reference_flag,category,text,,NO,
lending,third_party_payment_reference_flag,payment_stage,text,,NO,
lending,third_party_payment_reference_flag,is_payment_by_other_client,boolean,,YES,false
lending,third_party_payment_reference_flag,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
lending,third_party_payment_reference_flag,updated_at,timestamp with time zone,,YES,
lending,third_party_payment_reference_flag,deleted_at,timestamp with time zone,,YES,
lending,total_disb_appln_list,transaction_id,integer,,YES,
lending,total_disb_appln_list,transaction_currency,text,,YES,
lending,total_disb_appln_list,other_charges_type,text,,YES,
lending,total_disb_appln_list,other_charges_amount,integer,,YES,
lending,total_disb_appln_list,dpwfs_miscellaneous_fees_commission,numeric,,YES,
lending,total_disb_appln_list,dpwfs_finance_commission,numeric,,YES,
lending,total_disb_appln_list,disbursal_date,date,,YES,
lending,total_disb_appln_list,settlement_transaction_amount,numeric,,YES,
lending,total_disb_appln_list,settlement_dpwfs_miscellaneous_fees_commission,numeric,,YES,
lending,total_disb_appln_list,settlement_dpwfs_finance_commission,numeric,,YES,
lending,total_disb_appln_list,settlement_date,timestamp with time zone,,YES,
lending,total_disb_appln_list,disbursed_amount,numeric,,YES,
lending,total_disb_appln_list,invoice_amount,numeric,,YES,
lending,total_disb_appln_list,requested_amount,numeric,,YES,
lending,total_disb_appln_list,credit_disbursal_application_id,integer,,YES,
lending,total_disb_appln_list,credit_limit_id,integer,,YES,
lending,total_disb_appln_list,state,text,,YES,
lending,total_disb_appln_list,modified_date,date,,YES,
lending,total_disb_appln_list,disbursal_application_date,date,,YES,
lending,total_disb_appln_list,logistics_finance_type,text,,YES,
lending,total_disb_appln_list,finance_product_type,text,,YES,
lending,total_disb_appln_list,counter_party_id,integer,,YES,
lending,total_disb_appln_list,dpw_processing_fee,numeric,,YES,
lending,total_disb_appln_list,processing_fee,numeric,,YES,
lending,total_disb_appln_list,sanction_amt_percentage,numeric,,YES,
lending,total_disb_appln_list,requested_finance_tenure,integer,,YES,
lending,total_disb_appln_list,approved_finance_tenure,integer,,YES,
lending,total_disb_appln_list,requested_sanction_amt_percentage,numeric,,YES,
lending,total_disb_appln_list,requested_discount_fee_amt,numeric,,YES,
lending,total_disb_appln_list,approved_discount_fee_amt,numeric,,YES,
lending,total_disb_appln_list,requested_processing_fee_amt,numeric,,YES,
lending,total_disb_appln_list,approved_processing_fee_amt,numeric,,YES,
lending,total_disb_appln_list,processing_fee_type,USER-DEFINED,,YES,
lending,total_disb_appln_list,finance_commission_amt,numeric,,YES,
lending,total_disb_appln_list,tranaction_fee_amt_usd,numeric,,YES,
lending,total_disb_appln_list,misc_fees_commission_amt,numeric,,YES,
lending,total_disb_appln_list,discount_rate_type,text,,YES,
lending,total_disb_appln_list,per_month_discount_rate,numeric,,YES,
lending,total_disb_appln_list,disbursal_change_finance_commission_amount,numeric,,YES,
lending,total_disb_appln_list,actual_finance_tenure,integer,,YES,
lending,total_disb_appln_list,actual_discount_fee_amt,numeric,,YES,
lending,total_disb_appln_list,actual_processing_fee_amt,numeric,,YES,
lending,total_disb_appln_list,actual_overdue_fee,numeric,,YES,
lending,total_disb_appln_list,amount_settled_till_now,numeric,,YES,
lending,total_disb_appln_list,principal_settled_till_now,numeric,,YES,
lending,total_disb_appln_list,interest_settled_till_now,numeric,,YES,
lending,total_disb_appln_list,overdue_settled_till_now,numeric,,YES,
lending,total_disb_appln_list,transaction_fee_settled_till_now,numeric,,YES,
lending,total_disb_appln_list,short_balance_settled_till_now,numeric,,YES,
lending,total_disb_appln_list,extra_balance_used_till_now,numeric,,YES,
lending,total_disb_appln_list,approval_date,timestamp with time zone,,YES,
lending,total_disb_appln_list,settlement_date_from_log,timestamp with time zone,,YES,
lending,total_disb_appln_list,updated_approved_due_date,timestamp with time zone,,YES,
lending,total_disb_appln_list,disbursement_currency,text,,YES,
lending,total_disb_appln_list,final_settlement_dpwfs_finance_commission,numeric,,YES,
lending,total_disb_appln_list,final_settlement_dpwfs_miscellaneous_fees_commission,numeric,,YES,
lending,total_disb_appln_list,final_finance_tenure,integer,,YES,
lending,total_disb_appln_list,final_discount_fee_amt,numeric,,YES,
lending,total_disb_appln_list,final_processing_fee_amt,numeric,,YES,
lending,total_disb_appln_list,fi_reveue,numeric,,YES,
lending,total_disb_appln_list,dpw_finance_commission_amt,numeric,,YES,
lending,total_disb_appln_list,dpw_misc_commission,numeric,,YES,
lending,total_disb_appln_list,dpw_transaction_commission,numeric,,YES,
lending,total_disb_appln_list,weighted_average_discount,numeric,,YES,
lending,total_disb_appln_list,weighted_average_processingfee,numeric,,YES,
lending,total_disb_appln_list,roa_numerator,numeric,,YES,
lending,total_disb_appln_list,roa_denominator,numeric,,YES,
lending,total_disb_appln_list,disbursal_status_proper,text,,YES,
lending,total_disb_appln_list,cancelled_flag,integer,,YES,
lending,total_disb_appln_list,open_flag,integer,,YES,
lending,total_disb_appln_list,disbursed_flag,integer,,YES,
lending,total_disb_appln_list,account_settle_flag,integer,,YES,
lending,total_disb_appln_list,disbursed_notsettle_flag,integer,,YES,
lending,total_disb_appln_list,cancelled_amount,numeric,,YES,
lending,total_disb_appln_list,open_amount,numeric,,YES,
lending,total_disb_appln_list,not_settle_amount,numeric,,YES,
lending,workflow,id,integer,,NO,nextval('lending.workflow_id_seq'::regclass)
lending,workflow,user_role,text,,NO,
lending,workflow,workflow,USER-DEFINED,,NO,
lending,workflow,priority,integer,,NO,
lending,workflow,allowed_services,text,,YES,
lending,workflow,allowed_actions,text,,YES,
lending,workflow,configurable,boolean,,YES,false
lending,workflow,final_authority,boolean,,YES,false
lending,workflow,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
lending,workflow,updated_at,timestamp with time zone,,YES,
lending,workflow,deleted_at,timestamp with time zone,,YES,
